State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
MI,77,2012,R,1,14191,23599,1300,-0.2510452500661551
MI,78,2012,R,0,14802,23227,0,-0.2784585447947619
MI,79,2012,R,1,18630,21490,613,-0.4287138584247258
MI,80,2012,R,1,15444,25440,0,-0.2555033754035809
MI,81,2012,R,0,17945,20929,0,-0.42323918300149205
MI,82,2012,R,1,17032,24482,0,-0.3205424676012911
MI,83,2012,R,1,15685,19750,0,-0.3852829123747707
MI,84,2012,D,0,21345,15480,3748,-0.34073319755600817
MI,85,2012,R,1,17278,23185,2803,-0.3540147789338408
MI,86,2012,R,1,13021,30715,0,-0.09543625388695813
MI,87,2012,R,1,14937,26454,1533,-0.22175110531274916
MI,89,2012,R,1,15530,29776,0,-0.1855604114245354
MI,91,2012,D,0,19257,18924,1856,-0.4912783845368115
MI,92,2012,D,1,24211,8908,0,-0.03793894743198768
MI,93,2012,R,0,19377,25283,0,-0.367756381549485
MI,94,2012,R,0,20630,26256,0,-0.3800068250650514
MI,95,2012,D,0,27778,7859,0,0.05894154951314645
MI,96,2012,D,1,28263,12428,0,-0.11084760757907154
MI,97,2012,R,1,14387,23295,0,-0.2636006581391646
MI,98,2012,R,1,17453,25003,0,-0.3221688336159789
MI,99,2012,R,1,13468,18150,0,-0.35191979252324623
MI,100,2012,R,1,13800,22752,0,-0.2550886408404465
MI,101,2012,R,1,24175,25198,0,-0.4792801733741113
MI,102,2012,R,1,15916,19281,0,-0.4043952609597409
MI,103,2012,R,1,20832,23308,0,-0.4439057544177616
MI,104,2012,R,1,20049,26042,0,-0.3699746154346836
MI,105,2012,R,1,15312,30725,0,-0.16520407498316572
MI,106,2012,R,1,21261,24522,1178,-0.4287726885525195
MI,107,2012,R,1,18301,25301,0,-0.33945690564653
MI,108,2012,R,1,18653,22396,0,-0.40881629272333053
MI,109,2012,D,0,23350,16655,0,-0.3326459192600925
MI,110,2012,D,0,19992,18759,0,-0.468181466284741
MN,1100,1974,D,1,7916,4495,1,-0.22435742486503907
MN,3200,1974,D,1,8397,2873,928,-0.009849157054125998
MN,4100,1974,D,1,6300,3937,1,-0.2691706554654684
MN,4200,1974,D,1,6473,4573,2,-0.32799203331522725
MN,5100,1974,D,1,7377,4608,0,-0.26896120150187736
MN,6100,1974,D,0,8105,2464,0,0.03373072192260384
MN,6200,1974,D,1,8984,2840,0,0.01962110960757781
MN,7100,1974,D,1,6069,2258,0,-0.042332172451062806
MN,8100,1974,D,0,6274,1381,0,0.13919007184846505
MN,8200,1974,R,1,3287,7208,0,-0.12639352072415436
MN,9100,1974,D,0,3599,2849,0,-0.3836848635235732
MN,9200,1974,D,0,5361,3735,1,-0.3212401055408971
MN,10100,1974,R,1,4710,4871,0,-0.4831959085690429
MN,10200,1974,D,1,5671,3846,0,-0.3082378900914154
MN,11100,1974,D,0,5888,4912,0,-0.4096296296296296
MN,11200,1974,R,1,4459,8054,0,-0.2126987932550148
MN,12100,1974,D,1,5743,4294,0,-0.3556341536315632
MN,12200,1974,D,1,7580,4018,6,-0.19287808242800486
MN,13100,1974,D,1,6905,4349,0,-0.2728807535098632
MN,13200,1974,D,1,7076,3677,3,-0.18390216683716173
MN,14100,1974,D,0,5351,5024,0,-0.4684819277108434
MN,14200,1974,D,0,6266,2517,982,-0.07315268131617897
MN,15100,1974,D,0,6004,5477,1,-0.4540980750805679
MN,15200,1974,D,1,6666,3560,0,-0.19626442401721106
MN,16100,1974,R,1,3986,6020,0,-0.29672196681990803
MN,16200,1974,D,1,5341,4948,0,-0.4618038682087666
MN,17100,1974,D,1,3962,3308,1518,-0.41004126547455294
MN,17200,1974,D,1,4440,4045,0,-0.4534472598703594
MN,18100,1974,D,0,5526,4639,0,-0.4127397934087556
MN,19100,1974,D,0,6688,5002,0,-0.3557741659538067
MN,19200,1974,D,0,4818,4000,0,-0.40723520072578817
MN,20100,1974,D,0,6466,5281,0,-0.3991231803864817
MN,20200,1974,D,1,6984,3848,2,-0.2104874446085672
MN,21100,1974,D,1,6287,4266,0,-0.30849047664171325
MN,21200,1974,D,0,6230,5322,1,-0.42139889196675895
MN,22100,1974,R,1,3881,6480,0,-0.24915548692211176
MN,22200,1974,D,1,5891,4750,1,-0.3927732355981581
MN,23100,1974,R,0,4774,5752,21,-0.4070872126163785
MN,24100,1974,D,1,6720,3584,0,-0.1956521739130435
MN,24200,1974,D,0,5056,3463,8,-0.3130062213874868
MN,25100,1974,D,0,5778,4785,0,-0.4059926157341665
MN,25200,1974,D,1,7223,4994,1,-0.3175493165261521
MN,26100,1974,D,0,5364,5239,0,-0.4882108837121569
MN,26200,1974,R,1,4435,5154,0,-0.42501825007821453
MN,27200,1974,R,0,4981,6368,1,-0.3777865891267953
MN,28100,1974,R,1,3304,6284,0,-0.18919482686691697
MN,28200,1974,D,1,6764,3773,0,-0.2161431147385404
MN,29100,1974,R,0,4021,4104,0,-0.4897846153846154
MN,29200,1974,R,1,4029,5845,0,-0.31608264128012964
MN,30100,1974,D,0,6276,5302,0,-0.4158749352219727
MN,31100,1974,R,1,4218,4776,0,-0.4379586390927285
MN,32100,1974,R,1,3872,4793,0,-0.3937103289094057
MN,32200,1974,R,0,3273,4970,2,-0.2941283513283999
MN,33100,1974,R,0,3894,4107,0,-0.4733783277090364
MN,33200,1974,R,0,2769,4205,0,-0.29409234298824205
MN,34100,1974,D,1,5222,5031,0,-0.4813713059592314
MN,34200,1974,R,1,4382,5005,0,-0.4336316181953766
MN,35100,1974,D,1,5035,4191,0,-0.4085194016908736
MN,35200,1974,D,0,5095,4761,3,-0.46611201298701294
MN,36100,1974,R,1,4087,6301,0,-0.2868694647670389
MN,36200,1974,D,0,5710,4226,0,-0.3506441223832528
MN,37100,1974,D,0,4004,3313,0,-0.4055623889572229
MN,37200,1974,D,1,3547,2699,0,-0.3642331091898815
MN,38100,1974,D,0,3443,3377,0,-0.4903225806451613
MN,38200,1974,D,0,3907,3623,0,-0.4622841965471448
MN,39100,1974,R,1,2038,8961,0,0.12942085644149467
MN,39200,1974,R,1,3520,6985,0,-0.17015706806282724
MN,40100,1974,R,0,4028,4655,0,-0.42778993435448576
MN,40200,1974,R,1,4636,4966,0,-0.4656321599666736
MN,41100,1974,D,0,4760,4450,0,-0.4663409337676439
MN,41200,1974,D,0,5219,3503,0,-0.30325613391423983
MN,42100,1974,D,1,6121,3989,0,-0.2891196834817013
MN,42200,1974,R,1,4050,5897,0,-0.3143158741329044
MN,43100,1974,R,1,4561,4965,0,-0.45758975435649796
MN,43200,1974,D,1,5274,3558,0,-0.30570652173913043
MN,44100,1974,D,1,3955,2936,0,-0.35212596139892616
MN,44200,1974,D,0,4251,3189,0,-0.35725806451612896
MN,45100,1974,R,1,3248,3716,328,-0.4327972429638139
MN,45200,1974,D,0,5630,2954,0,-0.18825722273998136
MN,46100,1974,D,1,5611,2237,0,-0.0700815494393476
MN,46200,1974,D,0,4618,2280,0,-0.1610611771527979
MN,48100,1974,D,0,4615,3572,0,-0.37260290704775867
MN,48200,1974,D,0,4767,4145,16,-0.4302064631956912
MN,49100,1974,D,0,4091,3752,4,-0.4567767435930129
MN,49200,1974,D,0,3762,3569,2,-0.473673441549584
MN,50100,1974,D,0,5132,4461,0,-0.4300531637652455
MN,50200,1974,D,0,4144,2207,1,-0.19500866005353487
MN,51100,1974,R,1,4346,6255,0,-0.31992264880671634
MN,51200,1974,D,1,5925,2692,0,-0.12481141928745502
MN,52100,1974,D,0,4563,3248,0,-0.33164767635385994
MN,53100,1974,D,1,6358,4731,1,-0.3532780232662999
MN,53200,1974,D,0,4393,4026,18,-0.4564081244803421
MN,54100,1974,D,0,5654,1796,0,0.01785234899328859
MN,54200,1974,D,1,3549,1252,0,-0.02155800874817746
MN,56100,1974,D,1,2467,571,0,0.1240947992100066
MN,56200,1974,D,1,4247,3292,0,-0.3733253747181324
MN,58100,1974,R,0,4549,5132,818,-0.4397789484557381
MN,58200,1974,R,1,3468,5097,0,-0.30980735551663746
MN,59100,1974,D,1,3333,1215,0,-0.03430079155672823
MN,59200,1974,D,1,3831,1276,0,0.00029371450949676914
MN,60100,1974,D,0,4103,1941,0,-0.14228987425545994
MN,60200,1974,D,1,5460,2547,0,-0.13619333083551893
MN,61100,1974,D,0,5869,4257,0,-0.34080584633616434
MN,61200,1974,D,0,5850,4393,0,-0.357756516645514
MN,62100,1974,D,1,5089,2593,1,-0.1750846133819318
MN,62200,1974,D,1,5158,2575,1,-0.16597698176645545
MN,63100,1974,D,1,5945,2742,295,-0.13128813169103254
MN,63200,1974,R,0,5176,5719,0,-0.4501606241395135
MN,64100,1974,D,0,4222,3430,0,-0.3964976476738108
MN,64200,1974,D,0,3782,1239,1,0.006472814180442143
MN,65100,1974,D,1,2952,866,0,0.046359350445259295
MN,66100,1974,D,1,4541,2293,0,-0.1710564822944103
MN,67100,1974,D,0,3510,3301,0,-0.4693143444428131
MN,67200,1974,D,1,4418,2927,0,-0.29700476514635804
MN,1100,1976,D,1,8024,6238,0,-0.3747721217220586
MN,1200,1976,D,1,9321,5444,0,-0.2374195733152726
MN,2200,1976,D,1,9875,3910,0,-0.06728327892636925
MN,3200,1976,D,1,10720,4850,0,-0.12299293513166346
MN,4100,1976,D,1,8903,6174,0,-0.3189958214498906
MN,4200,1976,D,1,8560,7965,0,-0.4639939485627837
MN,5100,1976,D,1,10841,4284,0,-0.0664793388429752
MN,6200,1976,D,0,9263,5681,0,-0.2603051391862955
MN,7100,1976,D,1,8169,4027,0,-0.16038045260741227
MN,7200,1976,D,1,7508,3113,0,-0.08619715657659355
MN,8100,1976,D,0,9417,2543,0,0.07474916387959868
MN,8200,1976,D,0,8008,6649,0,-0.407279798048714
MN,9100,1976,D,1,6089,5448,0,-0.4444396290196758
MN,9200,1976,D,1,8408,5031,0,-0.24871642235285366
MN,10100,1976,R,0,5758,8244,697,-0.3224539351521211
MN,10200,1976,R,0,6909,7776,0,-0.4409601634320736
MN,11100,1976,D,1,8330,6302,0,-0.3613996719518863
MN,11200,1976,R,1,7183,9962,0,-0.3379119276757072
MN,12100,1976,R,0,6281,7814,0,-0.3912380276693863
MN,12200,1976,D,1,10458,3985,0,-0.05182441321055183
MN,13100,1976,D,1,8368,6798,0,-0.3964789661084004
MN,13200,1976,D,0,11375,4338,0,-0.05215426716731369
MN,14100,1976,R,0,4877,8107,1298,-0.2512322858903265
MN,14200,1976,D,0,8483,4892,0,-0.2315140186915888
MN,15100,1976,R,0,7194,8218,0,-0.4335582662860109
MN,15200,1976,D,1,8745,5236,0,-0.2490165224232888
MN,16100,1976,R,1,5768,7694,0,-0.3569306195216164
MN,16200,1976,D,1,7821,6269,0,-0.3898509581263308
MN,17100,1976,D,1,8034,4607,0,-0.22889803021912825
MN,17200,1976,D,1,8133,4964,0,-0.2580361914942353
MN,18100,1976,D,0,7337,6165,1376,-0.4131980447341135
MN,18200,1976,D,1,11226,6411,0,-0.22699438680047626
MN,19100,1976,D,1,11709,6568,0,-0.21871751381517754
MN,19200,1976,D,1,8392,8026,0,-0.4777073943233037
MN,20100,1976,D,1,8112,6946,0,-0.4225660778323815
MN,20200,1976,D,1,8768,5832,0,-0.2989041095890411
MN,21100,1976,D,0,9048,6047,0,-0.30119244783040744
MN,21200,1976,D,1,9639,4884,0,-0.17258830820078494
MN,22100,1976,R,1,6353,7813,0,-0.3969363264153607
MN,22200,1976,D,1,9854,6222,0,-0.27407315252550385
MN,23100,1976,R,1,5806,7901,0,-0.3471583862260159
MN,23200,1976,D,1,8559,5426,0,-0.2759742581337147
MN,24100,1976,D,1,9181,5699,0,-0.265994623655914
MN,24200,1976,D,1,6295,5320,0,-0.4160568230736117
MN,25100,1976,D,1,8551,7216,0,-0.4153294856345532
MN,25200,1976,D,1,7591,7072,882,-0.4646047875605265
MN,26100,1976,D,0,7674,5896,0,-0.3689756816507001
MN,26200,1976,R,1,6127,7443,0,-0.4030213706705969
MN,27200,1976,R,1,5046,9220,0,-0.2074162344034768
MN,28100,1976,R,1,5097,8053,0,-0.27520912547528514
MN,29100,1976,D,0,6588,6296,0,-0.4773362309841664
MN,29200,1976,R,1,6868,8044,0,-0.42113733905579404
MN,30100,1976,D,1,10039,4311,0,-0.10083623693379792
MN,30200,1976,R,1,6249,8343,0,-0.35649671052631576
MN,31100,1976,R,1,4965,7462,0,-0.29906654864408144
MN,32100,1976,R,1,6364,7103,0,-0.4451251206653301
MN,32200,1976,R,1,6057,7961,0,-0.364174632615209
MN,33100,1976,R,1,4783,7474,0,-0.2804519866198907
MN,34100,1976,D,1,7605,6331,0,-0.4085820895522388
MN,34200,1976,D,0,8095,5654,0,-0.3224598152592916
MN,35100,1976,D,1,8843,5258,0,-0.2457627118644068
MN,35200,1976,D,1,10223,3743,0,-0.03601603895173994
MN,36200,1976,D,1,10018,5142,0,-0.1783641160949868
MN,37100,1976,D,1,7837,4177,0,-0.1953554186782088
MN,37200,1976,D,1,6574,4269,0,-0.2874204555934705
MN,38100,1976,D,1,7027,4914,0,-0.3230466460095469
MN,38200,1976,D,1,7253,5638,0,-0.37471879605926617
MN,39200,1976,R,1,4723,13274,0,-0.024865255320331167
MN,40100,1976,R,1,4310,11233,0,-0.05459049089622338
MN,40200,1976,R,1,6696,9584,0,-0.3226044226044226
MN,41100,1976,D,1,7810,5640,0,-0.3386617100371747
MN,41200,1976,D,1,8116,4556,0,-0.21906565656565655
MN,42100,1976,D,1,12856,5485,0,-0.09811351616596696
MN,42200,1976,R,0,6885,8536,0,-0.3929382011542701
MN,43200,1976,D,0,7494,6275,0,-0.4114677899629603
MN,44100,1976,D,1,7354,3784,0,-0.17947566888130725
MN,44200,1976,D,1,7173,4628,0,-0.2843403101432082
MN,45100,1976,D,0,8906,6912,0,-0.3739410797825262
MN,45200,1976,D,0,7882,4201,0,-0.19535711329967725
MN,46100,1976,D,1,8549,5172,0,-0.2538809124699366
MN,46200,1976,D,1,8162,3426,494,-0.09130134622022784
MN,47100,1976,D,1,8636,3796,0,-0.11068211068211067
MN,47200,1976,D,1,9787,3210,0,0.006039855351234901
MN,48100,1976,D,1,9260,6229,0,-0.30431273807218023
MN,48200,1976,R,0,7634,8168,0,-0.46620680926465
MN,49100,1976,D,1,9396,5738,0,-0.2582925862296815
MN,49200,1976,D,1,6806,5627,0,-0.4051717204214591
MN,50100,1976,D,1,9721,6138,0,-0.2740715051390378
MN,50200,1976,D,1,8291,3401,0,-0.08176530961341089
MN,51100,1976,R,1,7267,9782,0,-0.3524840166578685
MN,51200,1976,D,1,11239,3391,0,0.03643198906356801
MN,52100,1976,D,1,7819,4236,0,-0.2027789299046039
MN,52200,1976,D,1,10163,2712,1292,0.07871844660194174
MN,53100,1976,D,1,10923,10781,0,-0.49345742720235897
MN,53200,1976,D,1,8213,8010,0,-0.4874869013129508
MN,54100,1976,D,1,8930,2513,0,0.0607795158612252
MN,54200,1976,D,1,5868,2507,0,-0.0986865671641791
MN,56100,1976,D,1,4916,1091,0,0.13675711669718665
MN,57100,1976,D,1,9214,2418,0,0.08425034387895461
MN,57200,1976,D,1,7721,2002,253,0.08819294456443484
MN,58100,1976,R,1,6234,8295,0,-0.35814577741069586
MN,58200,1976,R,1,6901,7466,0,-0.4606737662699241
MN,59100,1976,D,1,7010,2034,0,0.05019902697921274
MN,59200,1976,D,1,7608,2081,0,0.07044070595520692
MN,60100,1976,D,1,6982,3590,0,-0.1791524782444192
MN,60200,1976,D,1,8920,3301,0,-0.040217658129449316
MN,61100,1976,D,0,7784,7134,0,-0.4564284756669794
MN,61200,1976,D,1,8767,4794,0,-0.20702750534621345
MN,62100,1976,D,0,7969,4421,0,-0.21364003228410008
MN,62200,1976,D,1,8618,3746,0,-0.10595276609511484
MN,63100,1976,D,1,9682,3241,0,-0.0015863189661843224
MN,63200,1976,D,0,7854,6922,0,-0.43692474282620464
MN,64100,1976,D,1,8570,2406,0,0.061588921282798824
MN,64200,1976,D,1,6037,2214,0,-0.03666222276087746
MN,65100,1976,D,1,5391,1294,314,0.11286462228870606
MN,66100,1976,D,0,7199,2144,0,0.04104677298512255
MN,66200,1976,D,1,8944,3080,0,-0.012308715901530274
MN,67100,1976,D,1,7296,3395,0,-0.13511364699279768
MN,67200,1976,D,1,7811,5241,0,-0.30309531106343857
MN,1100,1978,R,0,6176,6219,0,-0.4965308592174264
MN,1200,1978,D,1,5994,5885,0,-0.4908241434464181
MN,2100,1978,R,0,5350,5605,0,-0.4767229575536285
MN,3100,1978,R,0,5006,7421,0,-0.305665084091092
MN,3200,1978,D,1,7357,4318,2731,-0.2397002141327623
MN,4100,1978,R,0,5890,6839,1081,-0.42544583235132377
MN,4200,1978,R,1,6648,6943,1538,-0.4782944595688323
MN,7100,1978,D,1,5956,3347,336,-0.2195528324196496
MN,7200,1978,D,1,5193,2850,0,-0.20869078701976876
MN,8200,1978,D,1,6793,5731,0,-0.41520281060364095
MN,9100,1978,R,0,4290,4316,0,-0.4969788519637463
MN,9200,1978,R,0,5743,5758,0,-0.4986957655856013
MN,10100,1978,R,1,2337,8730,0,0.07766332339387368
MN,10200,1978,R,1,3391,8453,0,-0.07261060452549814
MN,11100,1978,R,0,4618,7388,0,-0.2692820256538397
MN,11200,1978,R,1,4618,9726,0,-0.14389291689905187
MN,12100,1978,R,1,4897,7255,0,-0.30595786701777483
MN,12200,1978,D,1,8809,4693,0,-0.1951562731447193
MN,13100,1978,R,0,5567,6260,1308,-0.441405259152786
MN,13200,1978,D,1,7153,6627,0,-0.4618287373004354
MN,14100,1978,R,1,4356,7588,0,-0.2294038847957133
MN,14200,1978,D,1,7108,3892,0,-0.20763636363636365
MN,15100,1978,R,1,6341,7002,0,-0.4504609158360189
MN,15200,1978,D,1,5995,5793,0,-0.4828639294197489
MN,16100,1978,R,1,4428,7434,0,-0.2465857359635812
MN,16200,1978,D,1,5747,4944,1680,-0.4248900944719858
MN,17100,1978,D,1,5495,4843,0,-0.4369317082607855
MN,17200,1978,D,1,5625,4975,0,-0.4386792452830189
MN,18100,1978,D,1,6552,5037,1081,-0.3692725860730003
MN,19100,1978,D,1,9048,6693,0,-0.3503906994473032
MN,19200,1978,R,0,6872,7127,0,-0.4817844131723695
MN,20100,1978,R,0,5415,7554,0,-0.33506823964839233
MN,20200,1978,R,0,4744,7391,831,-0.2818706221672847
MN,21100,1978,R,0,5681,7083,0,-0.3901598245064243
MN,21200,1978,R,0,4240,8147,0,-0.18458868168240894
MN,22100,1978,R,1,4616,7039,0,-0.2921063921063921
MN,22200,1978,R,0,5140,8398,0,-0.2593440685477914
MN,23100,1978,R,1,5650,6382,0,-0.4391622340425532
MN,23200,1978,D,1,6460,5766,0,-0.4432357271388844
MN,24100,1978,D,1,8040,4859,0,-0.25339173579347235
MN,24200,1978,R,0,5000,5374,0,-0.463948332369385
MN,25100,1978,R,0,5077,8228,0,-0.2631717399473882
MN,25200,1978,R,0,5756,7633,0,-0.35981029203077153
MN,26100,1978,D,1,6084,4592,0,-0.3602472836268265
MN,26200,1978,R,1,3650,6206,0,-0.2406655844155844
MN,27100,1978,D,1,6099,5291,0,-0.4290605794556629
MN,27200,1978,R,0,5192,7662,0,-0.3078419169130232
MN,28100,1978,R,1,3349,7215,0,-0.13404013631200304
MN,28200,1978,R,0,4823,6104,0,-0.38276745675848817
MN,29100,1978,R,0,3213,6468,0,-0.16377440347071584
MN,29200,1978,R,1,4190,7613,0,-0.20998898585105485
MN,30100,1978,D,1,7663,4356,0,-0.2248523171644896
MN,30200,1978,R,1,5788,6548,0,-0.4383916990920882
MN,31100,1978,R,0,3506,6352,0,-0.21130046662609048
MN,31200,1978,D,1,5922,4041,0,-0.3112014453477868
MN,32100,1978,R,1,3246,7573,0,-0.10005545799057214
MN,32200,1978,R,1,3265,7025,0,-0.1345966958211856
MN,33100,1978,R,1,2496,7340,0,-0.007523383489223261
MN,34100,1978,R,0,5394,6075,0,-0.440622547737379
MN,34200,1978,D,1,6404,3775,0,-0.24172315551625895
MN,35200,1978,R,1,3081,9081,0,-0.006660088801184016
MN,36200,1978,R,0,6248,6289,594,-0.4967296801467656
MN,37100,1978,D,1,5292,4239,0,-0.3895184135977337
MN,37200,1978,D,1,4134,3974,0,-0.4802664035520474
MN,38100,1978,R,0,3726,5190,0,-0.3358008075370121
MN,38200,1978,R,0,4583,5338,0,-0.4238988005241407
MN,40200,1978,R,1,3641,9509,0,-0.05376425855513308
MN,41100,1978,D,1,5938,4345,0,-0.3450841194204026
MN,41200,1978,R,0,5152,6032,0,-0.4213161659513591
MN,42100,1978,D,1,9696,7130,0,-0.3474979198858909
MN,43100,1978,R,1,6247,8438,0,-0.3508001361933946
MN,43200,1978,R,0,5880,5984,0,-0.4912339851652057
MN,44100,1978,D,1,5196,3463,0,-0.2998614158678831
MN,44200,1978,D,1,5351,4428,0,-0.4056140709684017
MN,45100,1978,R,0,5911,6705,0,-0.4370640456563095
MN,45200,1978,D,1,5473,4369,0,-0.3878276773013615
MN,46100,1978,D,1,6469,4074,0,-0.2728350564355497
MN,46200,1978,D,1,5263,4297,452,-0.3989539748953975
MN,47100,1978,D,1,7330,3120,0,-0.09712918660287083
MN,47200,1978,D,1,6963,2932,0,-0.09262253663466397
MN,48100,1978,D,1,6511,6460,0,-0.4960681520314548
MN,48200,1978,R,1,3214,9501,0,-0.00554463232402674
MN,49100,1978,R,0,5966,7405,0,-0.3923790292423903
MN,49200,1978,R,0,4033,6266,0,-0.2831828332847849
MN,50100,1978,R,0,5739,7672,0,-0.3558645887704123
MN,50200,1978,D,1,5024,4163,0,-0.4062806139109612
MN,51100,1978,R,1,4740,10370,0,-0.12739907346128393
MN,51200,1978,D,1,7942,4465,0,-0.21975497702909647
MN,52100,1978,D,1,6148,2874,0,-0.13710928840611838
MN,53100,1978,D,1,9248,8848,1153,-0.47789566755084
MN,53200,1978,R,0,5891,7809,0,-0.36
MN,54100,1978,D,1,5821,2942,0,-0.17145954581764236
MN,56100,1978,D,1,3165,945,0,0.040145985401459854
MN,56200,1978,D,0,5770,4155,115,-0.33727959697732995
MN,57100,1978,D,1,6560,2431,0,-0.04076298520742965
MN,57200,1978,D,0,4827,2089,0,-0.10410641989589356
MN,58100,1978,R,1,5533,7303,0,-0.3621065752570895
MN,58200,1978,D,0,6398,5635,0,-0.4365910413030832
MN,59100,1978,D,1,4253,1754,140,-0.08398535042450475
MN,60100,1978,D,1,4731,2637,0,-0.21579804560260588
MN,60200,1978,D,1,6147,3066,0,-0.1655812438944969
MN,61100,1978,R,0,6196,6449,0,-0.479992091735864
MN,61200,1978,R,0,5268,5781,0,-0.4535704588650557
MN,62100,1978,D,1,6178,4035,0,-0.29016939195143443
MN,62200,1978,R,0,5304,5487,0,-0.4830414234083959
MN,63100,1978,D,1,7039,4662,0,-0.2968549696607128
MN,63200,1978,R,0,5909,7182,0,-0.4027576197387518
MN,64200,1978,D,1,4012,2236,0,-0.21574903969270168
MN,65100,1978,D,1,4088,1382,0,-0.00530164533820841
MN,66100,1978,D,1,4460,2617,0,-0.23957891762046066
MN,66200,1978,D,1,6104,2988,0,-0.15728112626484822
MN,67100,1978,R,0,4133,4454,335,-0.4626179107953884
MN,67200,1978,D,1,5724,4480,0,-0.3780870246961976
MN,1100,1980,R,1,6470,8093,0,-0.38855318272334
MN,1200,1980,D,0,8233,6775,0,-0.4028518123667377
MN,2100,1980,R,1,5853,8082,0,-0.340043057050592
MN,2200,1980,D,1,8697,5364,0,-0.26296138254747176
MN,3100,1980,D,0,8195,5493,0,-0.30260081823495033
MN,3200,1980,R,0,6740,6775,4065,-0.4974102848686645
MN,4100,1980,R,1,8373,9474,0,-0.43830895948898974
MN,4200,1980,R,1,8337,9958,0,-0.4113965564361847
MN,6200,1980,D,1,10076,5772,0,-0.22841998990408885
MN,7100,1980,D,1,7103,4365,0,-0.2612486920125567
MN,8100,1980,D,1,7876,3516,0,-0.1172752808988764
MN,8200,1980,D,1,8109,6184,0,-0.3653186874693906
MN,9100,1980,R,1,5172,6795,0,-0.3643770368513412
MN,9200,1980,R,1,5798,8070,0,-0.3361695990770118
MN,10100,1980,R,1,5225,9913,0,-0.19031576165940015
MN,10200,1980,R,1,4528,11325,0,-0.07124834416198826
MN,11100,1980,R,1,4111,9766,0,-0.09249117244361173
MN,11200,1980,R,1,4866,13192,0,-0.038930114076863434
MN,12100,1980,R,1,5205,9713,0,-0.19781472047191312
MN,13100,1980,D,0,8550,8009,0,-0.4673289449846005
MN,13200,1980,D,0,8811,8113,0,-0.4587567950839045
MN,14100,1980,R,1,7029,8731,0,-0.392005076142132
MN,15100,1980,D,0,8031,7912,0,-0.4925359091764411
MN,15200,1980,D,1,7014,6973,0,-0.4970687066561808
MN,16100,1980,R,1,4199,10551,0,-0.06935593220338983
MN,16200,1980,D,1,9065,6864,0,-0.3618243455333041
MN,17100,1980,R,0,5481,7519,0,-0.34323076923076923
MN,17200,1980,R,0,5750,6817,0,-0.4150950903159068
MN,18100,1980,D,1,9176,6540,0,-0.3322728429625859
MN,18200,1980,D,1,13275,7786,0,-0.2393760980010446
MN,19100,1980,D,1,13082,9153,0,-0.32329660445243985
MN,19200,1980,R,1,9157,9959,0,-0.4580456162377066
MN,20100,1980,R,1,7167,7810,0,-0.4570675035053749
MN,20200,1980,R,1,6808,8162,0,-0.4095524382097528
MN,21100,1980,R,0,6791,9380,0,-0.33989858388473193
MN,21200,1980,R,1,4765,9718,0,-0.1580128426430988
MN,22200,1980,R,1,5938,11583,0,-0.17781519319673533
MN,23100,1980,R,0,6518,7421,0,-0.4352177344142335
MN,23200,1980,D,1,9867,5241,0,-0.1938046068308181
MN,24100,1980,D,1,9752,5140,0,-0.19030351866774106
MN,24200,1980,R,1,4988,6901,0,-0.3390949617293296
MN,25100,1980,R,1,4371,12576,0,-0.015843512126040002
MN,25200,1980,R,1,5245,10606,0,-0.16178789981704625
MN,26100,1980,D,1,8534,4635,0,-0.2039258865517503
MN,26200,1980,R,1,4713,8530,0,-0.21177225704145586
MN,27100,1980,D,1,8070,6012,0,-0.3538559863655731
MN,28200,1980,R,1,6571,7150,0,-0.4578019094818162
MN,29100,1980,R,1,6145,7235,0,-0.4185351270553064
MN,29200,1980,R,1,5315,10150,0,-0.1873585515680569
MN,30200,1980,D,0,7938,6831,0,-0.4250457038391225
MN,31100,1980,R,1,3969,7267,0,-0.20647917408330368
MN,32100,1980,D,0,7619,6228,0,-0.3995450278038564
MN,32200,1980,R,1,4807,10239,0,-0.13897381363817626
MN,33200,1980,R,1,3780,6302,0,-0.2498512199960325
MN,34100,1980,R,1,4847,10238,0,-0.14262512429565793
MN,34200,1980,R,0,5740,7571,0,-0.362444594696116
MN,35200,1980,R,1,3266,11497,0,0.05754250491092596
MN,36100,1980,R,1,7688,10106,0,-0.3641114982578397
MN,36200,1980,R,1,8334,9317,0,-0.4443091043000397
MN,37200,1980,D,1,5598,4717,0,-0.4145904023267087
MN,38100,1980,R,1,5057,6608,0,-0.367038148306901
MN,38200,1980,R,1,4931,7630,0,-0.2851285725658785
MN,41200,1980,R,1,4212,8920,0,-0.1414864453243984
MN,42100,1980,D,1,14554,10002,0,-0.3146277895422707
MN,43200,1980,R,1,6033,7283,0,-0.4061279663562632
MN,44100,1980,D,1,6903,4051,0,-0.23963848822348002
MN,44200,1980,R,0,6252,6267,0,-0.4988018212317278
MN,45100,1980,R,1,7259,11462,0,-0.27549276213877466
MN,45200,1980,D,1,7389,4394,0,-0.2458202495120088
MN,46100,1980,D,1,9292,4622,0,-0.1643668247807963
MN,46200,1980,D,1,8549,4274,0,-0.16661467675270994
MN,47100,1980,D,1,10465,4726,0,-0.12221051938647885
MN,48100,1980,D,1,9413,7815,0,-0.4072440213605758
MN,48200,1980,R,1,4818,9933,0,-0.15324384787472034
